Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Freq,Location,Nature,Reporting Type,Sex,Units
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,678,Sao Tome and Principe,2017,130,2017,,217,73,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,682,Saudi Arabia,2017,17,2017,,30,10,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,686,Senegal,2017,315,2017,,434,237,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,688,Serbia,2017,12,2017,,17,9,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,690,Seychelles,2017,53,2017,,109,26,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,694,Sierra Leone,2017,1120,2017,,1620,808,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,702,Singapore,2017,8,2017,,13,5,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,703,Slovakia,2017,5,2017,,7,4,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,704,Viet Nam,2017,43,2017,,61,32,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,705,Slovenia,2017,7,2017,,9,5,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,706,Somalia,2017,829,2017,,1590,385,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,710,South Africa,2017,119,2017,,153,96,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,716,Zimbabwe,2017,458,2017,,577,360,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,722,Small island developing States (SIDS),2017,217.17469,2017,,276.52508,177.62852,,UNMMEIG,,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,724,Spain,2017,4,2017,,5,3,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,728,South Sudan,2017,1150,2017,,1710,789,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,729,Sudan,2017,295,2017,,408,207,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,738,Sub-Saharan Africa (inc. Sudan),2017,551.48044,2017,,635.5686,490.16878,,UNMMEIG,,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,740,Suriname,2017,120,2017,,144,96,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,746,Northern Africa (exc. Sudan),2017,61.11305,2017,,82.07708,47.88403,,UNMMEIG,,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,747,Northern Africa and Western Asia,2017,86.90445,2017,,103.71325,73.16438,,UNMMEIG,,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,748,Eswatini,2017,437,2017,,792,255,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,752,Sweden,2017,4,2017,,6,3,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,753,Eastern and South-Eastern Asia,2017,70.73983,2017,,84.61151,60.54273,,UNMMEIG,,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,756,Switzerland,2017,5,2017,,7,3,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,760,Syrian Arab Republic,2017,31,2017,,50,20,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,762,Tajikistan,2017,17,2017,,26,10,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,764,Thailand,2017,37,2017,,44,32,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,768,Togo,2017,396,2017,,557,270,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,776,Tonga,2017,52,2017,,116,24,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,780,Trinidad and Tobago,2017,67,2017,,90,50,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,784,United Arab Emirates,2017,3,2017,,5,2,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,788,Tunisia,2017,43,2017,,54,33,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,792,Türkiye,2017,17,2017,,20,14,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,795,Turkmenistan,2017,7,2017,,10,5,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,800,Uganda,2017,375,2017,,523,278,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,804,Ukraine,2017,19,2017,,26,14,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,807,North Macedonia,2017,7,2017,,10,5,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,818,Egypt,2017,37,2017,,47,27,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,826,United Kingdom of Great Britain and Northern Ireland,2017,7,2017,,8,6,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,834,United Republic of Tanzania,2017,524,2017,,712,399,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,840,United States of America,2017,19,2017,,21,17,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,854,Burkina Faso,2017,320,2017,,454,220,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,858,Uruguay,2017,17,2017,,21,14,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,860,Uzbekistan,2017,29,2017,,37,23,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,862,Venezuela (Bolivarian Republic of),2017,125,2017,,170,97,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,882,Samoa,2017,43,2017,,97,20,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,887,Yemen,2017,164,2017,,235,109,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.1,SH_STA_MORT,Maternal mortality ratio,894,Zambia,2017,213,2017,,289,159,,"Trends in maternal mortality: 2000 to 2017: estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Geneva: World Health Organization; 2019 ",,,,,,E,G,FEMALE,PER_100000_LIVE_BIRTHS
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),4,Afghanistan,2017,53.4,2016-2017,,,,,Afghanistan Living Conditions Survey 2016-17. Kabul: Central Statistics Organization (CSO); 2018.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),20,Andorra,2017,100,2017,,,,,"Department d'Estadistica, Govern d'Andorra. Data provided to Unicef via country consultation 2019.",,Definition includes other cadres that is not in alignment with the standard definition,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),28,Antigua and Barbuda,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2018 (http://www.paho.org/data/index.php/en/indicators/visualization.html, accessed 11 February 2020).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),31,Azerbaijan,2017,99.8,2017,,,,,Statistical Yearbook 2018. Women and Men in Azerbaijan. Baku: State Statistical Committee of the Republic of Azerbaijan; 2018.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),32,Argentina,2017,93.9,2017,,,,,Estadísticas Vitales. Información Básica – Año 2017. Buenos Aires: Ministerio de Salud [Argentina]; 2018 (in Spanish).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),36,Australia,2017,99.4,2017,,,,,"Australia’s mothers and babies 2017 - in brief. Perinatal statistics series no. 35. Cat no. PER 100. Canberra: Australian Institute of Health and Welfare (AIHW); 2019.



",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),40,Austria,2017,98.4,2017,,,,,"Vital statistics. Live births (with place of birth in Austria) by medical characteristics since 2007 [website]. Vienna: Statistics Austria; 2018 (http://www.statistik.at/web_en/statistics/PeopleSociety/health/medical_and_sociomedical_characteristics_of_live_birth/110639.html, accessed 11 September 2018).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),48,Bahrain,2017,99.9,2017,,,,,Country consultation 2019.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),50,Bangladesh,2017,67.8,2017,,,,,Report on Bangladesh Sample Vital Statistics 2017. Dhaka: Bangladesh Bureau of Statistics (BBS); 2018. (with supplementary table provided during SDG consultation).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),64,Bhutan,2017,96.4,2017,,,,,Bhutan Living Standards Survey Report 2017; National Statistics Bureau of Bhutan 2017,,Institutional Birth (IB) and delivery with a skilled personnel at home,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),70,Bosnia and Herzegovina,2017,99.9,2017,,,,,Statistical Yearbook Federation of Bosnia and Herzegovina 2018. Sarajevo: Institute for Statistics of Federation of Bosnia and Herzegovina; 2018.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),72,Botswana,2017,99.8,2017,,,,,Botswana Maternal Mortality Ratio 2017. Gaborone: Statistics Botswana (CSO); 2019.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),76,Brazil,2017,98.7,2017,,,,,"Ministério da Saúde, Sistema de Informações sobre Nascidos Vivos (SINASC); (https://odsbrasil.gov.br/objetivo3/indicador312#); 2021",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),84,Belize,2017,95.3,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),96,Brunei Darussalam,2017,99.8,2017,,,,,Health Information Booklet 2017. Bandar Seri Begawan: Ministry of Health [Brunei Darussalam]; 2018.,,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),108,Burundi,2017,85.1,2016-2017,,,,,"Ministère à la Présidence chargé de la Bonne Gouvernance et du Plan [Burundi] (MPBGP), Ministère de la Santé



Publique et de la Lutte contre le Sida [Burundi] (MSPLS), Institut de Statistiques et d’Études Économiques du



Burundi (ISTEEBU), ICF. Troisième Enquête Démographique et de Santé. Bujumbura, Burundi :



ISTEEBU, MSPLS, ICF; 2017 (in French).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),124,Canada,2017,97.9,2017,,,,,"Table 13-10-0429-01 - Live births and fetal deaths (stillbirths), by place of birth (hospital or non-hospital) [database]. Ottawa: Statistics Canada, Government of Canada; 2019 (https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=1310042901, accessed 24 January 2019).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),132,Cabo Verde,2017,92.4,2017,,,,,Relatório Estatístico 2017 [Statistical Report 2017]. Praia: Ministério da Saúde e da Segurança Social [Cabo Verde]; 2018 (in Portuguese).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),152,Chile,2017,99.8,2017,,,,,"Anuario de estadísticas vitales, 2017. Santiago: Instituto Nacional de Estadísticas [Chile]; 2019 (in Spanish).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),170,Colombia,2017,99.3,2017,,,,,"DANE [online database]. Estadísticas Vitales - Nacimientos. Cifras con corte a 31 de diciembre de 2017. 2017 - Preliminar. Bogotá D.C.: Departamento Administrativo Nacional de Estadística (DANE); 2018 (https://www.dane.gov.co/index.php/estadisticas-por-tema/salud/nacimientos-y-defunciones/nacimientos/nacimientos-2017, accessed 13 September 2018, in Spanish).",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),188,Costa Rica,2017,98.7,2017,,,,,Estadísticas Vitales 2017. San José: Instituto Nacional de Estadística y Censos (INEC); 2018 (in Spanish).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),191,Croatia,2017,99.9,2017,,,,,Statistical Yearbook of the Republic of Croatia 2018. Zagreb: Croatian Bureau of Statistics; 2018.,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),192,Cuba,2017,99.9,2017,,,,,"Anuario Estadístico de Salud 2017. La Habana: Dirección de Registros Médicos y Estadísticas de Salud, Ministerio de Salud Pública de Cuba; 2018 (in Spanish).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),196,Cyprus,2017,96,2017,,,,,Statistical Service. Demographic Report 2017. Republic of Cyprus; 2018.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),203,Czechia,2017,99.8,2017,,,,,Data from country consultation. Source: National Register of Mothers at Childbirth. Prague: Ústav zdravotnických informací a statistiky ČR [Institute of Health Information and Statistics of the Czech Republic]; 2019.,,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),208,Denmark,2017,95.1,2017,,,,,"Det Medicinske Fødselsregister (MFR), MFR-kuben, Institutional deliveries [online database]. Copenhagen: Sundhedsdatastyrelsen [National Board of Health Data, Denmark]; 2018 (http://www.esundhed.dk/sundhedsregistre/MFR/Sider/MFR06A.aspx, accessed 21 September 2018, in Danish).",,Institutional Birth (IB): includes all deliveries that occurred at a health facility,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),212,Dominica,2017,100,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),214,Dominican Republic,2017,99.8,2017,,,,,"PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington, DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2021 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos, accessed 30 December 2021).",,Unclear definition of the cadres included,,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),218,Ecuador,2017,95.58197,2017,,,,,Estadísticas Vitales: Registro Estadístico de Nacidos Vivos y Defunciones 2020. Quito: Instituto Nacional de Estadística y Censos (INEC); 2021 (in Spanish).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),222,El Salvador,2017,99.9,2017,,,,,Informe de Labores 2017-2018. San Salvador: Ministerio de Salud de El Salvador; 2018 (in Spanish).,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),233,Estonia,2017,99.5,2017,,,,,"Estonian Medical Birth Registry (EMBR). Skilled birth attendant, 1992-2019. Tallinn: National Institute for Health Development [Estonia]; 2020",,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",,,,C,G,,PERCENT
3,3.1,3.1.2,SH_STA_BRTC,Proportion of births attended by skilled health personnel (%),246,Finland,2017,99.6,2017,,,,,"Statistics Finland: https://pxnet2.stat.fi/PXWeb/pxweb/en/SDG/, last accessed 29/12/2021",,Unclear definition of the cadres included,,,,C,G,,PERCENT
